secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded,label
0.0,-0.091442,-0.078061,0.019062,0.182241,-0.094683,-0.978684,0.005686,0.007266,0.00615,0.994653,0.047342,0.091741,0.002752,52.0,1.0,15.0,CGCR,2,Idle
0.01,-0.081546,-0.086132,0.020368,0.181479,-0.093172,-0.978971,0.00715,0.016252,0.009214,0.994725,0.046572,0.091354,0.002846,52.0,1.0,15.0,CGCR,2,Idle
0.02,-0.052474,-0.081203,0.022762,0.1809,-0.092161,-0.979174,0.002968,0.033796,0.019106,0.994776,0.046053,0.091061,0.002942,52.0,1.0,15.0,CGCR,2,Idle
0.03,-0.021522,-0.067519,0.033077,0.180447,-0.091791,-0.979292,-0.000667,0.032892,0.022292,0.994805,0.045855,0.090836,0.00307,52.0,1.0,15.0,CGCR,2,Idle
0.04,-0.002387,-0.059138,0.045326,0.18018,-0.091854,-0.979335,-0.003972,0.029461,0.025661,0.994815,0.04587,0.09071,0.003254,52.0,1.0,15.0,CGCR,2,Idle
0.05,-0.008165,-0.06027,0.043025,0.180017,-0.092226,-0.979331,-0.001733,0.015764,0.02146,0.994813,0.046038,0.090638,0.003461,52.0,1.0,15.0,CGCR,2,Idle
0.06,-0.033182,-0.065675,0.025136,0.179688,-0.092501,-0.979365,-0.004425,0.006639,0.019542,0.994821,0.04616,0.09048,0.003636,52.0,1.0,15.0,CGCR,2,Idle
0.07,-0.054593,-0.071983,0.013071,0.179256,-0.092206,-0.979472,-0.007121,0.002744,0.020106,0.994848,0.046003,0.090265,0.003734,52.0,1.0,15.0,CGCR,2,Idle
0.08,-0.085664,-0.083051,-0.005761,0.178761,-0.091426,-0.979636,-0.006916,-0.004369,0.018484,0.994889,0.045608,0.090012,0.003757,52.0,1.0,15.0,CGCR,2,Idle
0.09,-0.110741,-0.09546,-0.034868,0.178183,-0.090099,-0.979864,-0.005987,-0.01096,0.0156,0.994946,0.044948,0.089709,0.003665,52.0,1.0,15.0,CGCR,2,Idle
0.1,-0.119562,-0.108233,-0.083797,0.177442,-0.088218,-0.980169,-0.007108,-0.010475,0.01499,0.995024,0.044027,0.089314,0.003375,52.0,1.0,15.0,CGCR,2,Idle
0.11,-0.099051,-0.116757,-0.139668,0.176575,-0.086383,-0.980489,-0.011399,-0.010205,0.011449,0.995106,0.043152,0.088844,0.002821,52.0,1.0,15.0,CGCR,2,Idle
0.12,-0.037131,-0.120713,-0.210166,0.175656,-0.084963,-0.980778,-0.016186,-0.006452,0.01038,0.995181,0.042515,0.088336,0.001937,52.0,1.0,15.0,CGCR,2,Idle
0.13,0.050125,-0.125094,-0.288702,0.174795,-0.08449,-0.980973,-0.019857,-0.012389,0.005784,0.995232,0.042389,0.087844,0.000662,52.0,1.0,15.0,CGCR,2,Idle
0.14,0.151016,-0.139187,-0.354058,0.173874,-0.084957,-0.981096,-0.019684,-0.036839,-0.00572,0.995262,0.04277,0.087307,-0.001018,52.0,1.0,15.0,CGCR,2,Idle
0.15,0.070161,-0.318532,-0.023681,0.172315,-0.08624,-0.98126,0.022448,-0.09064,-0.045871,0.995301,0.043535,0.086458,-0.002439,52.0,1.0,15.0,CGCR,2,Idle
0.16,-0.563297,-0.160273,-0.29571,0.168968,-0.085588,-0.981898,0.159508,-0.103301,-0.113286,0.995459,0.043256,0.084733,-0.003135,52.0,1.0,15.0,CGCR,2,Idle
0.17,-2.031901,-0.711701,2.860574,0.166358,-0.077354,-0.983027,0.001427,-0.220895,0.039271,0.995747,0.03877,0.083568,0.000859,52.0,1.0,15.0,CGCR,2,Idle
0.18,-1.849821,-0.865431,1.413787,0.154455,-0.06054,-0.986143,0.909968,-0.453102,-0.001528,0.99644,0.029333,0.077897,0.013365,52.0,1.0,15.0,CGCR,2,Idle
0.19,-1.460647,-0.615206,-0.367312,0.146319,-0.045089,-0.988209,-0.238986,0.040572,0.040654,0.996917,0.02142,0.073733,0.016148,52.0,1.0,15.0,CGCR,2,Idle
0.2,-0.725039,-0.389678,-0.04897,0.141012,-0.033466,-0.989442,-0.334326,0.222355,0.073915,0.997242,0.0157,0.07094,0.015169,52.0,1.0,15.0,CGCR,2,Idle
0.21,-0.172793,-0.196985,0.629575,0.137987,-0.029914,-0.989982,-0.089036,0.090644,0.062187,0.997346,0.013809,0.069413,0.017067,52.0,1.0,15.0,CGCR,2,Idle
0.22,-0.095178,-0.176016,0.509621,0.136019,-0.029556,-0.990265,0.021131,0.094741,0.060852,0.997361,0.013436,0.06846,0.020114,52.0,1.0,15.0,CGCR,2,Idle
0.23,-0.262884,-0.234873,0.318998,0.133997,-0.028426,-0.990574,0.0622,0.010771,0.050327,0.997395,0.012754,0.067457,0.022121,52.0,1.0,15.0,CGCR,2,Idle
0.24,-0.486027,-0.318189,0.359681,0.131227,-0.025045,-0.991036,0.083952,-0.058466,0.049477,0.997471,0.010975,0.066043,0.02386,52.0,1.0,15.0,CGCR,2,Idle
0.25,-0.523107,-0.307205,0.375522,0.128049,-0.020398,-0.991558,0.036533,-0.0246,0.060497,0.997553,0.008556,0.064403,0.02584,52.0,1.0,15.0,CGCR,2,Idle
0.26,-0.446921,-0.230338,0.310841,0.125341,-0.015967,-0.991985,-0.034841,0.029547,0.063183,0.997611,0.006255,0.062994,0.027677,52.0,1.0,15.0,CGCR,2,Idle
