secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded,label
0.0,,,,,,,,,,,,,,15.0,2.0,10.0,MGTBR,5,Idle
0.01,,,,,,,,,,,,,,15.0,2.0,10.0,MGTBR,5,Idle
0.02,,,,,,,,,,,,,,15.0,2.0,10.0,MGTBR,5,Idle
0.03,,,,,,,,,,,,,,15.0,2.0,10.0,MGTBR,5,Idle
0.04,,,,,,,,,,,,,,15.0,2.0,10.0,MGTBR,5,Idle
0.05,,,,,,,,,,,,,,15.0,2.0,10.0,MGTBR,5,Idle
0.06,,,,,,,,,,,,,,15.0,2.0,10.0,MGTBR,5,Idle
0.07,,,,,,,,,,,,,,15.0,2.0,10.0,MGTBR,5,Idle
0.08,,,,,,,,,,,,,,15.0,2.0,10.0,MGTBR,5,Idle
0.09,,,,,,,,,,,,,,15.0,2.0,10.0,MGTBR,5,Idle
0.1,,,,,,,,,,,,,,15.0,2.0,10.0,MGTBR,5,Idle
0.11,,,,,,,,,,,,,,15.0,2.0,10.0,MGTBR,5,Idle
0.12,,,,,,,,,,,,,,15.0,2.0,10.0,MGTBR,5,Idle
0.13,,,,,,,,,,,,,,15.0,2.0,10.0,MGTBR,5,Idle
0.14,,,,,,,,,,,,,,15.0,2.0,10.0,MGTBR,5,Idle
0.15,,,,,,,,,,,,,,15.0,2.0,10.0,MGTBR,5,Idle
0.16,,,,,,,,,,,,,,15.0,2.0,10.0,MGTBR,5,Idle
0.17,-0.010312,0.022188,-0.043442,0.394544,0.010766,-0.918814,-0.004286,0.017524,0.006659,0.979493,-0.005327,0.201407,-0.00082,15.0,2.0,10.0,MGTBR,5,Idle
0.18,-0.020619,0.021721,-0.053729,0.394756,0.011103,-0.918719,0.008137,0.016088,0.013857,0.979468,-0.005454,0.201521,-0.001038,15.0,2.0,10.0,MGTBR,5,Idle
0.19,-0.036177,0.011259,-0.049916,0.394892,0.01157,-0.918655,-0.004206,0.00758,0.010757,0.979452,-0.005646,0.201596,-0.001267,15.0,2.0,10.0,MGTBR,5,Idle
0.2,-0.04323,0.009143,-0.03991,0.394967,0.012134,-0.918615,-0.004342,-0.00278,0.000372,0.979442,-0.005897,0.201637,-0.001443,15.0,2.0,10.0,MGTBR,5,Idle
0.21,-0.027765,0.015111,-0.039849,0.395077,0.012635,-0.918561,0.001667,-0.003357,0.008039,0.979427,-0.006121,0.201698,-0.0016,15.0,2.0,10.0,MGTBR,5,Idle
0.22,-0.023588,0.01243,-0.044244,0.395195,0.013019,-0.918505,-0.000313,-0.002338,0.006441,0.979413,-0.006277,0.201763,-0.001792,15.0,2.0,10.0,MGTBR,5,Idle
0.23,-0.034762,0.015802,-0.043966,0.395314,0.013466,-0.918447,-0.002935,-0.002434,-0.00207,0.979398,-0.006467,0.201828,-0.001979,15.0,2.0,10.0,MGTBR,5,Idle
0.24,-0.042418,0.023694,-0.042097,0.395497,0.013994,-0.918361,0.003246,-0.003237,0.00265,0.979375,-0.0067,0.201928,-0.002154,15.0,2.0,10.0,MGTBR,5,Idle
0.25,-0.057439,0.02217,-0.05129,0.395697,0.014651,-0.918264,0.004571,0.000455,0.004522,0.97935,-0.006999,0.202037,-0.002332,15.0,2.0,10.0,MGTBR,5,Idle
0.26,-0.058732,0.023685,-0.042966,0.395897,0.015385,-0.918166,-0.002419,-0.001805,0.0045,0.979325,-0.007338,0.202147,-0.002505,15.0,2.0,10.0,MGTBR,5,Idle
0.27,-0.057011,0.026663,-0.039284,0.396128,0.016062,-0.918055,-0.002222,-0.002772,0.008082,0.979296,-0.007657,0.202272,-0.002636,15.0,2.0,10.0,MGTBR,5,Idle
0.28,-0.067317,0.023513,-0.031142,0.396368,0.016761,-0.917939,-0.004644,-0.003043,0.007508,0.979266,-0.007992,0.202402,-0.002738,15.0,2.0,10.0,MGTBR,5,Idle
0.29,-0.067115,0.024421,-0.044413,0.399901,0.010372,-0.916499,-0.002029,0.004506,0.006938,0.9789,-0.004857,0.204271,-0.002114,15.0,2.0,10.0,MGTBR,5,Idle
0.3,-0.060359,0.015421,-0.0483,0.398717,0.011339,-0.917004,-0.001836,0.019331,0.005032,0.979028,-0.005313,0.203641,-0.002295,15.0,2.0,10.0,MGTBR,5,Idle
0.31,-0.048655,0.012025,-0.047725,0.396561,0.011927,-0.917931,-0.004624,0.018621,0.006493,0.979265,-0.005578,0.202493,-0.002478,15.0,2.0,10.0,MGTBR,5,Idle
0.32,-0.047101,0.014147,-0.044517,0.397352,0.01225,-0.917584,-0.003736,0.006015,0.00546,0.979176,-0.005714,0.202917,-0.002611,15.0,2.0,10.0,MGTBR,5,Idle
0.33,-0.035646,0.01162,-0.045108,0.398253,0.013393,-0.917178,0.001893,0.006291,0.010333,0.979071,-0.006247,0.203401,-0.002855,15.0,2.0,10.0,MGTBR,5,Idle
0.34,-0.037123,0.008204,-0.038339,0.397875,0.013926,-0.917334,-0.002825,0.006429,0.001791,0.979111,-0.006483,0.203202,-0.003028,15.0,2.0,10.0,MGTBR,5,Idle
0.35,-0.032332,0.008368,-0.03468,0.397848,0.014319,-0.91734,0.003458,0.006098,0.002774,0.979112,-0.006655,0.203189,-0.003167,15.0,2.0,10.0,MGTBR,5,Idle
0.36,-0.014246,0.01131,-0.043845,0.397599,0.014624,-0.917443,0.001754,0.011514,0.008354,0.979138,-0.00678,0.203059,-0.003317,15.0,2.0,10.0,MGTBR,5,Idle
0.37,-0.009819,0.007702,-0.037753,0.398028,0.014922,-0.917252,0.000562,0.021028,0.001313,0.979088,-0.006892,0.203289,-0.003506,15.0,2.0,10.0,MGTBR,5,Idle
0.38,-0.017264,0.007752,-0.038314,0.398183,0.016791,-0.917153,0.001903,0.015512,-0.00132,0.979062,-0.007778,0.20338,-0.003838,15.0,2.0,10.0,MGTBR,5,Idle
0.39,-0.017414,0.005746,-0.033164,0.397928,0.018358,-0.917233,-0.002649,0.00215,0.010495,0.979081,-0.008518,0.203251,-0.004128,15.0,2.0,10.0,MGTBR,5,Idle
0.4,-0.013926,0.002573,-0.0307,0.397799,0.01861,-0.917284,-0.004153,0.001379,0.008348,0.979093,-0.008616,0.203184,-0.004278,15.0,2.0,10.0,MGTBR,5,Idle
0.41,-0.002318,0.010171,-0.033053,0.398312,0.018928,-0.917055,0.001529,0.007699,0.003374,0.979034,-0.008747,0.203461,-0.004427,15.0,2.0,10.0,MGTBR,5,Idle
0.42,0.00452,0.005301,-0.03318,0.39823,0.019147,-0.917086,-0.002081,0.003802,0.008776,0.979041,-0.008822,0.203419,-0.004604,15.0,2.0,10.0,MGTBR,5,Idle
0.43,-0.01186,-0.000543,-0.026249,0.398463,0.019376,-0.91698,-0.008677,0.002277,-0.00108,0.979013,-0.008907,0.203545,-0.004754,15.0,2.0,10.0,MGTBR,5,Idle
0.44,-0.013697,-0.000417,-0.024868,0.398696,0.02002,-0.916864,0.002885,0.005553,0.001886,0.978983,-0.009207,0.203674,-0.004896,15.0,2.0,10.0,MGTBR,5,Idle
0.45,-0.022165,-0.005663,-0.032737,0.398678,0.02125,-0.916845,0.00922,0.00736,0.008764,0.978977,-0.009789,0.203671,-0.005116,15.0,2.0,10.0,MGTBR,5,Idle
0.46,-0.035823,-0.017354,-0.032893,0.398598,0.022249,-0.916856,0.0046,0.012694,0.007691,0.978979,-0.010259,0.203634,-0.005311,15.0,2.0,10.0,MGTBR,5,Idle
0.47,-0.056854,-0.023742,-0.014795,0.398446,0.022703,-0.916911,0.000159,0.004,0.00352,0.978993,-0.010477,0.203555,-0.005377,15.0,2.0,10.0,MGTBR,5,Idle
0.48,-0.150533,-0.074898,0.029063,0.397912,0.023405,-0.917125,-0.000436,0.005648,0.017085,0.979049,-0.010907,0.20327,-0.005038,15.0,2.0,10.0,MGTBR,5,Idle
0.49,-0.121234,-0.04403,-0.053207,0.397514,0.024964,-0.917257,0.014336,-0.045426,0.013402,0.979083,-0.011708,0.203063,-0.005017,15.0,2.0,10.0,MGTBR,5,Idle
0.5,-0.101949,-0.031778,-0.029098,0.397259,0.026019,-0.917338,-0.009671,0.047055,0.002375,0.979103,-0.012229,0.202933,-0.005108,15.0,2.0,10.0,MGTBR,5,Idle
0.51,-0.147033,-0.040714,-0.031422,0.396635,0.027066,-0.917577,0.023607,0.024341,0.00649,0.979164,-0.012767,0.202604,-0.005094,15.0,2.0,10.0,MGTBR,5,Idle
0.52,-0.180612,-0.038216,-0.025373,0.396468,0.028668,-0.917601,0.001604,-0.002545,0.009245,0.97917,-0.013587,0.202521,-0.005085,15.0,2.0,10.0,MGTBR,5,Idle
0.53,-0.21478,-0.050776,-0.02307,0.396573,0.03057,-0.917494,0.023273,-0.001593,-0.037447,0.979144,-0.014583,0.202584,-0.004963,15.0,2.0,10.0,MGTBR,5,Idle
0.54,-0.250256,-0.06889,-0.006815,0.396376,0.032942,-0.917497,0.004564,0.003175,-0.010848,0.979145,-0.015827,0.202487,-0.004811,15.0,2.0,10.0,MGTBR,5,Idle
0.55,-0.278629,-0.072352,0.014892,0.395872,0.035141,-0.917633,0.013551,-0.003449,-0.007889,0.979181,-0.017008,0.202223,-0.004533,15.0,2.0,10.0,MGTBR,5,Idle
0.56,-0.322305,-0.102502,-0.001124,0.395313,0.037638,-0.917775,0.015179,-0.003382,-0.002467,0.979219,-0.018365,0.201929,-0.004138,15.0,2.0,10.0,MGTBR,5,Idle
0.57,-0.400832,-0.147589,-0.019123,0.394897,0.038915,-0.917901,0.011719,0.006419,-0.004401,0.979253,-0.019123,0.201703,-0.003626,15.0,2.0,10.0,MGTBR,5,Idle
0.58,-0.514585,-0.254121,-0.101383,0.392808,0.044525,-0.918542,0.034972,-0.012832,-0.004966,0.979417,-0.022004,0.200611,-0.003546,15.0,2.0,10.0,MGTBR,5,Idle
0.59,-0.627096,-0.374207,-0.204236,0.390586,0.05068,-0.91917,0.043573,-0.020879,-0.009678,0.979577,-0.025106,0.19946,-0.003743,15.0,2.0,10.0,MGTBR,5,Idle
