secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded,label
0.0,,,,,,,,,,,,,,45.0,2.0,12.0,NGCR,3,Idle
0.01,,,,,,,,,,,,,,45.0,2.0,12.0,NGCR,3,Idle
0.02,,,,,,,,,,,,,,45.0,2.0,12.0,NGCR,3,Idle
0.03,,,,,,,,,,,,,,45.0,2.0,12.0,NGCR,3,Idle
0.04,,,,,,,,,,,,,,45.0,2.0,12.0,NGCR,3,Idle
0.05,,,,,,,,,,,,,,45.0,2.0,12.0,NGCR,3,Idle
0.06,,,,,,,,,,,,,,45.0,2.0,12.0,NGCR,3,Idle
0.07,,,,,,,,,,,,,,45.0,2.0,12.0,NGCR,3,Idle
0.08,-0.585751,-0.380146,0.456279,0.238781,-0.135472,-0.961577,0.059742,-0.002346,0.056869,0.990332,0.067716,0.120937,0.005576,45.0,2.0,12.0,NGCR,3,Idle
0.09,-0.743309,-0.394094,0.445272,0.234479,-0.13007,-0.96338,-0.023206,0.003468,0.043428,0.99077,0.064681,0.118854,0.008005,45.0,2.0,12.0,NGCR,3,Idle
0.1,-0.910846,-0.386573,0.509713,0.230126,-0.12327,-0.965322,0.01699,-0.019674,0.058996,0.991234,0.060915,0.116741,0.010744,45.0,2.0,12.0,NGCR,3,Idle
0.11,-1.183688,-0.406333,0.543766,0.225682,-0.114392,-0.967462,0.030513,-0.094668,0.048028,0.991736,0.056076,0.114563,0.013824,45.0,2.0,12.0,NGCR,3,Idle
0.12,-1.508771,-0.44595,0.59215,0.22094,-0.102587,-0.969877,0.055199,-0.171965,0.023466,0.99229,0.049735,0.112196,0.017305,45.0,2.0,12.0,NGCR,3,Idle
0.13,-1.793712,-0.512141,0.662222,0.215542,-0.087663,-0.972552,0.087315,-0.19786,0.020129,0.992889,0.041814,0.109434,0.021157,45.0,2.0,12.0,NGCR,3,Idle
0.14,-1.749627,-0.557029,0.751407,0.20976,-0.0718,-0.975113,0.123705,-0.166923,-0.003204,0.99343,0.033398,0.106433,0.025568,45.0,2.0,12.0,NGCR,3,Idle
0.15,-1.545653,-0.562184,0.802747,0.203695,-0.057205,-0.977362,0.104396,-0.030167,0.012015,0.993865,0.025639,0.103256,0.030226,45.0,2.0,12.0,NGCR,3,Idle
0.16,-1.29528,-0.570875,0.811617,0.197785,-0.044982,-0.979213,0.085571,0.021468,0.005107,0.994176,0.019102,0.100143,0.034949,45.0,2.0,12.0,NGCR,3,Idle
0.17,-1.205877,-0.612213,0.78237,0.191656,-0.034279,-0.980863,0.058191,0.002312,-0.009829,0.994422,0.013391,0.096897,0.039463,45.0,2.0,12.0,NGCR,3,Idle
0.18,-1.210339,-0.636465,0.861247,0.185279,-0.024024,-0.982392,0.087564,-0.041192,-0.014922,0.994613,0.007935,0.093493,0.044064,45.0,2.0,12.0,NGCR,3,Idle
0.19,-1.345631,-0.666515,0.965535,0.178683,-0.013196,-0.983818,0.127897,-0.133257,-0.009666,0.994731,0.002186,0.089923,0.049192,45.0,2.0,12.0,NGCR,3,Idle
0.2,-1.617842,-0.691605,1.015259,0.171917,-0.00041,-0.985111,0.128513,-0.211229,-0.000957,0.994763,-0.00454,0.086161,0.054796,45.0,2.0,12.0,NGCR,3,Idle
0.21,-2.008533,-0.711374,1.060877,0.165057,0.015699,-0.986159,0.11308,-0.286405,-0.002473,0.99468,-0.012911,0.082181,0.060751,45.0,2.0,12.0,NGCR,3,Idle
0.22,-2.43306,-0.744191,1.143449,0.158142,0.035881,-0.986764,0.10379,-0.350074,0.000863,0.994419,-0.023307,0.07794,0.067186,45.0,2.0,12.0,NGCR,3,Idle
0.23,-2.78858,-0.772043,1.240864,0.151222,0.059925,-0.986682,0.088448,-0.374058,-0.003568,0.993898,-0.035628,0.073415,0.074216,45.0,2.0,12.0,NGCR,3,Idle
