secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded,label
0.0,,,,,,,,,,,,,,4.0,1.0,30.0,SACLR,14,Idle
0.01,,,,,,,,,,,,,,4.0,1.0,30.0,SACLR,14,Idle
0.02,,,,,,,,,,,,,,4.0,1.0,30.0,SACLR,14,Idle
0.03,,,,,,,,,,,,,,4.0,1.0,30.0,SACLR,14,Idle
0.04,,,,,,,,,,,,,,4.0,1.0,30.0,SACLR,14,Idle
0.05,,,,,,,,,,,,,,4.0,1.0,30.0,SACLR,14,Idle
0.06,,,,,,,,,,,,,,4.0,1.0,30.0,SACLR,14,Idle
0.07,,,,,,,,,,,,,,4.0,1.0,30.0,SACLR,14,Idle
0.08,,,,,,,,,,,,,,4.0,1.0,30.0,SACLR,14,Idle
0.09,,,,,,,,,,,,,,4.0,1.0,30.0,SACLR,14,Idle
0.1,,,,,,,,,,,,,,4.0,1.0,30.0,SACLR,14,Idle
0.11,,,,,,,,,,,,,,4.0,1.0,30.0,SACLR,14,Idle
0.12,,,,,,,,,,,,,,4.0,1.0,30.0,SACLR,14,Idle
0.13,,,,,,,,,,,,,,4.0,1.0,30.0,SACLR,14,Idle
0.14,,,,,,,,,,,,,,4.0,1.0,30.0,SACLR,14,Idle
0.15,,,,,,,,,,,,,,4.0,1.0,30.0,SACLR,14,Idle
0.16,,,,,,,,,,,,,,4.0,1.0,30.0,SACLR,14,Idle
0.17,,,,,,,,,,,,,,4.0,1.0,30.0,SACLR,14,Idle
0.18,,,,,,,,,,,,,,4.0,1.0,30.0,SACLR,14,Idle
0.19,,,,,,,,,,,,,,4.0,1.0,30.0,SACLR,14,Idle
0.2,,,,,,,,,,,,,,4.0,1.0,30.0,SACLR,14,Idle
0.21,,,,,,,,,,,,,,4.0,1.0,30.0,SACLR,14,Idle
0.22,,,,,,,,,,,,,,4.0,1.0,30.0,SACLR,14,Idle
