secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded,label
0.0,-0.059349,-0.036024,0.042899,0.370911,-0.227641,-0.900336,0.001418,0.00088,0.007376,0.974765,0.116543,0.190394,0.001149,7.0,2.0,11.0,PREC,29,Idle
0.01,-0.066463,-0.015579,0.022619,0.370533,-0.227192,-0.900605,-0.005451,0.000751,0.024445,0.974834,0.116261,0.190213,0.00137,7.0,2.0,11.0,PREC,29,Idle
0.02,-0.071565,0.003352,0.002917,0.371124,-0.226195,-0.900613,-0.007446,0.006117,0.035348,0.974836,0.11574,0.19052,0.001418,7.0,2.0,11.0,PREC,29,Idle
0.03,-0.057962,0.014439,0.008191,0.371799,-0.224436,-0.900774,-0.011706,0.009638,0.045992,0.974877,0.114843,0.190851,0.001366,7.0,2.0,11.0,PREC,29,Idle
0.04,-0.045316,0.019001,0.02722,0.372191,-0.222449,-0.901105,-0.008864,0.017325,0.055646,0.974962,0.113817,0.191032,0.001347,7.0,2.0,11.0,PREC,29,Idle
0.05,-0.040025,0.020062,0.03436,0.372366,-0.221159,-0.90135,-0.00701,0.033461,0.066557,0.975025,0.113128,0.19112,0.001451,7.0,2.0,11.0,PREC,29,Idle
0.06,-0.054002,0.018336,0.045176,0.372539,-0.220564,-0.901425,-0.004481,0.028242,0.073147,0.975043,0.112778,0.19123,0.001666,7.0,2.0,11.0,PREC,29,Idle
0.07,-0.090833,0.000789,0.072024,0.372619,-0.22012,-0.9015,-0.006103,0.012494,0.071559,0.975062,0.112479,0.191307,0.002019,7.0,2.0,11.0,PREC,29,Idle
0.08,-0.110878,-0.007963,0.101534,0.372423,-0.219666,-0.901692,-0.004656,-0.002319,0.07227,0.97511,0.112135,0.191259,0.002559,7.0,2.0,11.0,PREC,29,Idle
0.09,-0.114188,-0.006189,0.125031,0.372145,-0.219299,-0.901896,0.000474,-0.001984,0.070261,0.97516,0.111808,0.191184,0.003238,7.0,2.0,11.0,PREC,29,Idle
0.1,-0.137436,-0.010495,0.147044,0.371868,-0.218848,-0.90212,-0.003857,0.014441,0.072865,0.975215,0.111416,0.191119,0.004023,7.0,2.0,11.0,PREC,29,Idle
0.11,-0.175157,-0.028474,0.143913,0.371483,-0.218086,-0.902463,-0.007439,0.007393,0.067883,0.975299,0.110846,0.191002,0.004894,7.0,2.0,11.0,PREC,29,Idle
0.12,-0.193595,-0.037662,0.123423,0.371053,-0.216893,-0.902927,-0.005071,-0.000499,0.060611,0.975413,0.110066,0.190846,0.005697,7.0,2.0,11.0,PREC,29,Idle
0.13,-0.195609,-0.032415,0.107815,0.370706,-0.2154,-0.903427,-0.00802,0.013923,0.06018,0.975537,0.109152,0.190716,0.006389,7.0,2.0,11.0,PREC,29,Idle
0.14,-0.1981,-0.028788,0.11906,0.370432,-0.214,-0.903871,-0.006007,0.024669,0.064363,0.975646,0.108287,0.190626,0.007086,7.0,2.0,11.0,PREC,29,Idle
0.15,-0.228452,-0.038045,0.130417,0.370035,-0.212604,-0.904364,-0.002237,0.013157,0.066412,0.975766,0.107405,0.190479,0.007875,7.0,2.0,11.0,PREC,29,Idle
0.16,-0.268748,-0.048329,0.134315,0.369509,-0.211018,-0.90495,0.006895,-0.002849,0.065427,0.975909,0.106408,0.190269,0.008746,7.0,2.0,11.0,PREC,29,Idle
0.17,-0.320072,-0.05054,0.129237,0.368954,-0.208977,-0.90565,0.013523,-0.012108,0.070079,0.97608,0.10517,0.190038,0.009649,7.0,2.0,11.0,PREC,29,Idle
0.18,-0.389932,-0.048024,0.138124,0.368394,-0.206323,-0.906486,0.014952,-0.025061,0.072562,0.976284,0.103606,0.189797,0.010606,7.0,2.0,11.0,PREC,29,Idle
0.19,-0.466195,-0.044415,0.147266,0.367804,-0.203061,-0.907461,0.024347,-0.045428,0.078879,0.976521,0.1017,0.189542,0.011701,7.0,2.0,11.0,PREC,29,Idle
0.2,-0.544912,-0.03547,0.1543,0.367258,-0.199175,-0.908543,0.040045,-0.05557,0.080815,0.976783,0.099452,0.189308,0.012912,7.0,2.0,11.0,PREC,29,Idle
0.21,-0.665123,-0.050971,0.171461,0.366691,-0.19438,-0.90981,0.055443,-0.070665,0.064626,0.977088,0.096709,0.189057,0.014264,7.0,2.0,11.0,PREC,29,Idle
0.22,-0.842296,-0.065632,0.167686,0.365767,-0.188176,-0.911485,0.0627,-0.084773,0.098451,0.977493,0.093209,0.188599,0.015782,7.0,2.0,11.0,PREC,29,Idle
0.23,-1.094005,-0.091954,0.183655,0.364691,-0.179985,-0.913568,0.074412,-0.114433,0.114908,0.977997,0.08865,0.188035,0.017516,7.0,2.0,11.0,PREC,29,Idle
0.24,-1.38126,-0.14138,0.218183,0.363182,-0.169396,-0.91619,0.080803,-0.157676,0.134986,0.978627,0.082801,0.187214,0.019585,7.0,2.0,11.0,PREC,29,Idle
0.25,-1.695069,-0.210988,0.270897,0.36113,-0.156192,-0.919342,0.08934,-0.19235,0.160293,0.979376,0.075522,0.18608,0.022202,7.0,2.0,11.0,PREC,29,Idle
0.26,-1.986511,-0.24858,0.349259,0.358514,-0.140317,-0.922919,0.085135,-0.204012,0.199713,0.980212,0.066798,0.184604,0.025366,7.0,2.0,11.0,PREC,29,Idle
